EDUS1MB0303CE23,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
JURS2ME0501CE04,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
SALS1MA0301CE10,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E4700 @ 2.60GHz [2 core(s) x64],2048,HP-Pavilion,KN281AA-ABM s3420la,
JURS2ME0501CE12,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
JURS2ME0501CE05,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
sals1ma0502ce19,Linux Mint 19 Tara,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3832,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG1201CE02,Microsoft Windows 7 Professional,AMD FX-8320E Eight-Core Processor [8 core(s) x64],4096,System manufacturer,System Product Name,
ADMS2ME0301CE02,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],3072,Hewlett-Packard,HP Pro 3000 Small Form Factor PC,
EDUS1MB1102CE03,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MD1101CE24,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E4700 @ 2.60GHz [2 core(s) x64],2048,HP-Pavilion,KN281AA-ABM s3420la,
ENES2MD1202CE11,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
JURS2MC0801CE11,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0901CE03,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0104CE04,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2ME0501CE13,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
ADMS2ME0101CE01,Microsoft Windows 7 Ultimate,Intel(R) Pentium(R) Dual CPU E2200 @ 2.20GHz [2 core(s) x64],2048,HP-Pavilion,KZ796AA-ABM s3610la,
AGRS1MG1401CE01,Microsoft Windows 7 Ultimate,Intel(R) Atom(TM) CPU D425 @ 1.80GHz [1 core(s) x64],2048,ECS,TIGD-CI4,
ADMS1MA0101CE09,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz [4 core(s) x64],3477,Hewlett-Packard,HP Compaq Pro 6300 MT,
jurs2mc0801ce09,Linux Mint 19 Tara,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3832,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0302CE06,Microsoft Windows 7 Professional,Intel(R) Pentium(R) Dual CPU E2160 @ 1.80GHz [2 core(s) x64],1024,Hewlett-Packard,HP Compaq dx2300 Microtower,
ADMS1MA0203CE12,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
jurs2mc0801ce08,Linux Mint 19 Tara,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3832,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS2MB0301CE14,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0202CE20,Microsoft Windows XP Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x86],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ENERGIA-VICTOR-,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0602CE16,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1959,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
edus1mb0101ce03,Linux Mint 19 Tara,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1923,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MD1101CE04,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
UEDS2MD0102CE26,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
ADMS1MA0201CE11,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0302CE02,Linux Mint 17.3 Rosa,AMD FX-8320E Eight-Core Processor,3681,System manufacturer,System Product Name,
EQUIPO1,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
AGRS1MG2301CE09,Microsoft Windows 8.1 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
EDUS1MB0901CE05,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz [4 core(s) x64],3477,Hewlett-Packard,HP Compaq Pro 6300 MT,
agrs1mg0701ce18,Linux Mint 19 Tara,AMD FX-8320E Eight-Core Processor,3675,System manufacturer,System Product Name,
agrs1mg0701ce12,Linux Mint 19 Tara,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3832,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0602CE17,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1959,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0302CE08,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
sals1ma0502ce23,Linux Mint 19 Tara,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1923,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ENES2MD030206,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MC0503CE29,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.20GHz [1 core(s) x86],512,Compaq-Presario,GJ371AA-ABM SG3010LA,
UEDS2MD0102CE38,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],3567,Hewlett-Packard,HP Compaq dc5800 Microtower,
UEDS2MD0102CE42,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
ENES2MD1203CE04,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
ADMS1MA0102CE16,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0103CE12,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq Pro 6300 MT,
SALS1MB0103CE03,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
UEDS2MD0102CE37,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],3567,Hewlett-Packard,HP Compaq dc5800 Microtower,
JURS2MD0202CE09,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MC0102CE03,Microsoft Windows XP Professional,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz [4 core(s) x86],3477,Hewlett-Packard,HP Compaq Pro 6300 MT,
JURS2MD1101CE23,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0902CE31,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0902CE27,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [2 core(s) x64],6144,Acer,Veriton M4630G,
AGRS1MG2302CE05,Microsoft Windows 8 Pro,Intel(R) Pentium(R) 4 CPU 3.20GHz [1 core(s) x64],1024,Compaq-Presario,RZ452AA-ABM SR5003LS,
ADMS1MA0102CE24,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz [4 core(s) x64],3477,Hewlett-Packard,HP Compaq Pro 6300 MT,
SALS5MA1101CE10,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
AGRS2MC1001CE04,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MD1101CE26,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0101CE07,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz [4 core(s) x64],3477,Hewlett-Packard,HP Compaq Pro 6300 MT,
JURS2MD1101CE04,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],8192,Acer,Veriton M4630G,
EDUS1MB0303CE35,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS2ME0101CE05,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.20GHz [1 core(s) x86],512,Compaq-Presario,RZ452AA-ABM SR5003LS,
AMDS1MA0102CE08,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
ADMS1MA0202CE17,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
ENES2MD1202CE17,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
agrs1mg0701ce14,Linux Mint 19 Tara,AMD FX-8320E Eight-Core Processor,3675,System manufacturer,System Product Name,
JIMY_VIVANCO,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ADMS2MA0201CE02,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ENES2MD1202CE26,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
agrs1mg0701ce06,Linux Mint 19 Tara,AMD FX-8320E Eight-Core Processor,3675,System manufacturer,System Product Name,
EDUS1MB0602CE10,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1959,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB0602CE11,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1959,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS5MA1101CE02,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
ENES2MD1203CE27,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
SALS1MA0901CE01,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ENES2MD1203CE05,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
EDUS1MB0602CE31,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
EDUS1MB0303CE22,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD0201CE05,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
AGRS1MG0301CE18,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0903CE02,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],3456,Acer,Veriton M4630G,
ADMS1MA0203CE03,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0301CE06,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
JURS2ME0501CE11,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1974,Hewlett-Packard,HP Compaq dc5800 Microtower,
JURS2MC0202CE01,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2ME0501CE09,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
JURS2ME0501CE07,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
EDUS1MB0101CE19,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0501CE01,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0202CE03,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0101CE16,Unknown OS,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3984,,,
NAPOLEONRODRIGU,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E4600 @ 2.40GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq dx2400 Microtower PC,
SUSANASOLIS_SEC,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E4600 @ 2.40GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq dx2400 Microtower PC,
ADMS2ME0901CE01,Microsoft Windows 7 Professional,Intel(R) Pentium(R) Dual CPU E2160 @ 1.80GHz [2 core(s) x64],1024,Hewlett-Packard,HP Compaq dx2400 Microtower,
JURS2MD0202CE02,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0104CE05,Microsoft Windows 7 Home Premium,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],3567,Hewlett-Packard,HP Compaq dc5800 Microtower,
AGRS1MG1101CE02,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.20GHz [1 core(s) x86],1024,ATI___,AWRDACPI,
AGRS1MG0302CE04,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],3579,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MD0901CE12,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
ADMS1MA0104CE10,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 CPU 6400 @ 2.13GHz [2 core(s) x64],1024,Hewlett-Packard,HP Compaq dc5700 Microtower,
JURS2ME0501CE01,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
EDUS1MB0702CP01,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2310M CPU @ 2.10GHz [2 core(s) x64],4096,Hewlett-Packard,HP ProBook 4430s,
ADMS1MA0204CP01,Microsoft Windows 8 Pro,Intel(R) Core(TM) i3-2310M CPU @ 2.10GHz [2 core(s) x64],4096,Hewlett-Packard,HP ProBook 4430s,
AMDS1MA0102CE11,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
ADMS1MA0104CE01,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Quad CPU Q9550 @ 2.83GHz [4 core(s) x64],3579,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MD1101CE16,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
SALS1MB0103CP02,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU T5800 @ 2.00GHz [2 core(s) x64],3035,Hewlett-Packard,HP Pavilion dv4 Notebook PC,
JURS2ME0501CE14,Linux Mint 17.3 Rosa,Intel(R) Core(TM)2 Duo CPU     E8400  @ 3.00GHz,1973,Hewlett-Packard,HP Compaq dc5800 Microtower,
ADMS1MA0101CE12,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
SALS1MA0903CE01,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],3456,Acer,Veriton M4630G,
JANINEAZANZA_DO,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ADMS1MA0204CE09,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
JURS2MD1101CE03,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
ADMS1MA0202CE06,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
CONSUL_JUR01,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
EDUS1MB0602CE50,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq Pro 6300 MT,
JURS2MD0601CE02,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],3456,Acer,Veriton M4630G,
MEDS2MD0102CE50,Microsoft Windows 8 Pro,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
EDUS1MB0303CE17,Linux Mint 18 Sarah,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz,1821,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0303CE30,Microsoft Windows 8.1 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
UEDS2MD0102CE17,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],4096,Hewlett-Packard,HP Compaq dc5800 Microtower,
ADMS2ME0301CE01,Microsoft Windows 8.1 Pro,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],3072,Hewlett-Packard,HP Pro 3000 Small Form Factor PC,
ENES2MD0201CE06,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0103CE07,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
EDUS1MB0602CE20,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1943,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ADMS1MA0103CE13,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MD0901CE02,Microsoft Windows 8 Pro,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],5494,Acer,Veriton M4630G,
SALS1MA0902CE24,Microsoft Windows Vista Home Premium,Intel(R) Core(TM)2 Duo CPU E4700 @ 2.60GHz [2 core(s) x64],2048,HP-Pavilion,KN281AA-ABM s3420la,
ADMS1MA0202CE10,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
ENES2MD1203CE19,Microsoft Windows 10 Education,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz [4 core(s) x64],6144,Acer,Veriton M4630G,
SALS1MB0102CE01,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0602CE07,Linux Mint 18 Sarah,Intel(R) Core(TM)2 Duo CPU     E7500  @ 2.93GHz,1959,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
EDUS1MB1102CE04,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],4096,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
SALS1MA0302CE05,Microsoft Windows 7 Professional,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz [4 core(s) x64],3242,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ENES2MD0501CE11,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6000 Pro MT PC,
JURS2MC0503CE36,Microsoft Windows XP Professional,Intel(R) Pentium(R) 4 CPU 3.60GHz [1 core(s) x86],512,HP-CPC,3ASAD010,
JURS2MCB802CE41,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MCB802CE50,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
ADMS1MA0104CE08,Microsoft Windows 7 Professional,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz [2 core(s) x64],8192,Hewlett-Packard,HP Compaq dc5800 Microtower,
JURS2MCB802CE48,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
jurs2mc0802ce18,Linux Mint 18 Sarah,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MCB802CE43,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MCB802CE44,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MCB802CE45,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MCB802CE46,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
JURS2MCB802CE47,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
jurs2mc0802ce24,Linux Mint 18 Sarah,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3839,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
jurs2mc0802ce25,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i7-2600 CPU @ 3.40GHz,3838,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS2MB0401CE04,Microsoft Windows 7 Professional,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz [2 core(s) x64],2048,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
EDUS1MB0303CE19,Linux Mint 17.3 Rosa,Intel(R) Core(TM) i3-2100 CPU @ 3.10GHz,1822,Hewlett-Packard,HP Compaq 6200 Pro MT PC,
